project;version;class;bugs
Tomcat;6.0.389418;org.apache.catalina.Service;0
Tomcat;6.0.389418;org.apache.catalina.ant.BaseRedirectorHelperTask;0
Tomcat;6.0.389418;org.apache.catalina.mbeans.ConnectorMBean;0
Tomcat;6.0.389418;org.apache.catalina.connector.CoyoteReader;0
Tomcat;6.0.389418;org.apache.coyote.http11.InputFilter;0
Tomcat;6.0.389418;org.apache.catalina.InstanceListener;0
Tomcat;6.0.389418;org.apache.coyote.ajp.Constants;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$FallBackAction;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.ObjectCreateRule;0
Tomcat;6.0.389418;org.apache.jasper.compiler.ELNode$Function;0
Tomcat;6.0.389418;org.apache.el.parser.AstAnd;0
Tomcat;6.0.389418;javax.servlet.http.HttpServletResponseWrapper;0
Tomcat;6.0.389418;org.apache.catalina.SessionEvent;0
Tomcat;6.0.389418;org.apache.catalina.session.StandardSession;1
Tomcat;6.0.389418;org.apache.el.lang.VariableMapperFactory;0
Tomcat;6.0.389418;org.apache.catalina.util.URLEncoder;0
Tomcat;6.0.389418;org.apache.coyote.ajp.AjpAprProtocol$AjpConnectionHandler;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.Rule;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.NamesEnumerator;0
Tomcat;6.0.389418;org.apache.el.lang.EvaluationContext;1
Tomcat;6.0.389418;org.apache.el.parser.AstNot;0
Tomcat;6.0.389418;org.apache.jasper.el.JspMethodExpression;0
Tomcat;6.0.389418;javax.servlet.http.HttpSessionListener;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Validator$ValidateVisitor$1ValidateFunctionMapper;0
Tomcat;6.0.389418;org.apache.catalina.core.ApplicationDispatcher$PrivilegedInclude;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.WithDefaultsRulesWrapper;0
